cell,nCounts,nFeatures
1759,1771,1340
1760,588,470
1761,507,353
1762,357,286
1763,541,381
1764,473,385
1765,444,266
1766,772,617
1767,921,749
1768,660,534
1769,203,121
1770,451,347
1771,737,569
1772,376,285
1773,279,225
1774,933,778
1775,383,314
1776,678,491
1777,545,426
1778,636,489
1779,478,306
1780,399,336
1781,594,467
1782,352,278
1783,1212,915
1784,355,274
1785,534,441
1786,306,264
1787,998,747
1788,255,209
1789,694,514
1790,475,342
1791,422,271
1792,1659,1260
1793,729,590
1794,217,158
1795,551,401
1796,883,695
1797,581,458
1798,593,465
1799,837,626
1800,256,191
1801,510,370
1802,261,225
1803,244,201
1804,3929,2853
1805,1005,782
1806,214,185
1807,368,283
1808,563,444
1809,455,352
1810,922,704
1811,562,435
1812,1087,815
1813,214,182
1814,421,322
1815,421,323
1816,534,406
1817,260,203
1818,851,676
1819,552,379
1820,239,188
1821,647,486
1822,452,347
1823,453,378
1824,378,267
1825,658,506
1826,325,248
1827,1558,1189
1828,658,481
1829,394,305
1830,736,553
1831,480,392
1832,513,413
1833,300,249
1834,534,431
1835,1188,837
1836,288,218
1837,532,352
1838,617,492
1839,738,561
1840,526,421
1841,408,328
1842,633,429
1843,671,495
1844,487,394
1845,893,663
1846,313,255
1847,410,303
1848,1041,806
1849,514,397
1850,409,258
1851,526,338
1852,483,356
1853,418,305
1854,831,610
1855,643,516
1856,1504,1134
1857,330,246
1858,437,334
1859,3288,2445
1860,3578,2336
1861,812,590
1862,2299,1671
1863,673,431
1864,558,382
1865,500,381
1866,936,710
1867,653,440
1868,317,209
1869,570,342
1870,2231,1605
1871,1396,1035
1872,385,315
1873,923,726
1874,897,597
1875,594,446
1876,409,328
1877,891,659
1878,682,548
1879,505,366
1880,443,344
1881,315,242
1882,433,311
1883,904,702
1884,436,330
1885,506,403
1886,259,200
1887,1158,886
1888,958,753
1889,1045,814
1890,652,539
1891,351,320
1892,1154,873
1893,870,678
1894,701,539
1895,421,280
1896,576,434
1897,317,239
1898,796,541
1899,891,645
1900,350,272
1901,1813,1340
